text,label
"Ini 8 Obat Lemah Syahwat Alami, Ada Semangka Hingga Jeruk",0
Gambar Jokowi Memanahkan Suntikan ke Ahok dalam Artikel CNBC Indonesia,1
Kaops NCS Polri Ajak Para Tokoh di Tasik Tolak Perpecahan di Pemilu 2024,0
Tes Swab Dapat Menggores Amigdala dan Dilakukan di Zaman Mesir Kuno untuk Membuat Budak Menjadi Patuh,1
"Selama Covid19 Ada, Tidak ada Orang Gila Yang Kena Covid19",1
6 Manfaat Senam Kegel untuk Tubuh Beserta Cara Terapkan Gerakannya,0
Gibran soal Program Dana Pesantren-KIS Lansia: Kita Lanjutkan-Sempurnakan,0
Vietnam Tidak Ada Korban Meninggal Covid-19 Karena Teh dan Lemon,1
Euforia Seleksi PPPK Guru dan Nasib Guru Sekolah Swasta,0
HASIL RAPAT DPR & MPR PUTUSKAN ANIES GANTIKAN JOKOWI DEMI SELAMATKAN BANGSA & NEGARA,1
Kawasan Johor Baru Malaysia Terdampak Ekonomi Pandemi Covid-19,1
Tangkapan Layar Artikel Bergambar Animasi Berwajah Jokowi,1
"TOLAK CAPRESKAN GANJAR, KADER SENIOR PDIP DEKLARASIKAN ANIES",1
Razia Masker Non Medis dengan Denda Rp30 Ribu di Bundaran SMP 5 Malang,1
"Kemenag Buka Pendaftaran Penguatan Digitalisasi di PTKIS, Bantuan sampai 500 Juta",0
Apa Itu Hak Veto Dewan Keamanan PBB buat Resolusi Palestina - Israel?,0
Megawati Meminta Jokowi Pecat Anggota TNI yang Razia Buku Berbau PKI,1
"7 Peraturan Bola Voli, Pelanggaran, dan Teknik Dasarnya",0
"Peringati Ultah Ganjar-Sumpah Pemuda, BMI Luncurkan Video Klip Spesial",0
PEOPLE POWER 10 Agustus 2023,1
Ribuan Warga Kota Kediri Jalan Sehat Sarungan Peringati Hari Santri,0
"pdip menolak dng tegas hukuman mati bagi koruptor, dengan alasan semua koruptor adalah teman sehidup semati mereka",1
Pemerintah Berikan Bantuan Internet Gratis Selama Pandemi Covid-19,1
Ini Peradaban Tertua Nusantara yang Ditemukan di Sangkulirang Kutai Timur,0
Terjemahan Pidato Netanyahu di Hadapan Knesset Israel Terkait Persekutuan Yahudi dan ISIS,1
"Kejar Target NZE, MKI-Enlit Asia 2023 Dorong Percepatan Transisi Energi",0
Racun Dari Nasi di Magic Com,1
Lowongan Kerja Komisi Pemberantasan Korupsi (KPK) Indonesia,1
"Breaking News! Pilkada Serentak Ditunda, Kecuali Solo dan Medan",1
"Lantik FKUB 18 Kecamatan, Bupati Mojokerto Paparkan Tantangan Pemilu",0
Nyanyian yg jadi kenyataan dan menyedihkan,1
Pedagang di Pasar Segiri Positif Covid-19,1
Video BERITA TERBARU HARI INI ~ AKHIRNYA DI PUTUSKAN FPI BUKAN ORMAS TERLARANG,1
"Kim Kardashian Rilis Pakaian Dalam untuk Pria, Gandeng Neymar Jadi Model",0
"Berparas Cantik, Atlet Voli Korsel Ini Curi Perhatian di Asian Games",0
"Baliho Ganjar-Mahfud Dicopot, Jokowi: Mestinya Pemda Izin ke Pengurus Partai",0
"Fabiana Souza, penerima perdana suntikan vaksin covid 19 meninggal dunia di RS.Sao Lucas Porto Alegre Brazil Selatan",1
Waketum NasDem: Saya Tak Pernah Dengar Jokowi Gulirkan Isu 3 Periode,0
"Papan Elektronik Masjid Unsri Diretas: Sholat no 1, Presiden No 2",0
Klarifikasi Polri Tentang Larangan Penggunaan GPS Saat Mengemudi,0
Microsoft Mengembangkan Implan Chip Mikro Untuk Mengumpulkan Informasi Vaksin COVID-19,1
"Prabowo-Gibran Daftar ke KPU, IHSG Terus Menguat ke 6.859,7",0
Video Jokowi Pecat Hakim yang Terbukti Terima Suap dari Sambo,1
Baju Adat Jokowi di Upacara Kemerdekaan Mengandung Makna Negatif,1
Sri Mulyani di Depan YouTuber: Saya Harap Konten-konten Edukatif Lebih Banyak,0
Kolaborasi Satgas NCS Polri dengan Warga Ciamis-Tasikmalaya Demi Pemilu Damai,0
Foto Trump dengan Judul You re Fired sebagai Sampul New York Post,1
Sultan Ibrahim dari Johor Terpilih Jadi Raja Malaysia yang Baru,0
Situs Schneider Electric Menawarkan Pembiayaan,1
Kinerja Jokowi Bikin UAS Jatuhkan Pilihannya,1
"Renang Indonesia Target Lima Medali di Asian Para Games, Satunya Emas",0
Jabatan Wamen BUMN Dilepas Rosan Roeslani Kala Pimpin TKN Prabowo,0
Wow! Produk Teh Ini Gunakan Teknologi AI Sebagai Bintang Iklan,0
Suami Puan Maharani Ditetapkan sebagai Tersangka Kasus BTS 4G,1
Pasien Korban Erupsi Semeru di RSUD dr. Haryoto Diharuskan Membeli Underpad Sendiri,1
proyek cebong terkini SIRKUIT MANDALIKA gk masuk berita tv,1
"Sekjen Golkar: Gibran Belum Jadi Kader, Kita Tunggu Berlabuh ke Mana",0
AHOK DITETAPKAN JADI GUBERNUR DKI,1
Xi Jinping Dicopot dari Jabatan Ketua Komisi Militer dan Presiden Cina karena Kudeta Militer atas Perintah Li Qiaoming,1
umat Islam New Zealand membakar Gereja,1
"Judul berita Tempo MUI minta agar jangan bermain terompet dan mercon saat tahun baru, cukup teriak TOOT dan DOR dengan keras",1
KRI Nanggala 402 Ditemukan Setelah 21 Jam Hilang Kontak,1
"Shopee, Grab dan Gojek Dukung Aksi Nasional Jokowi End Game",1
"Baliho Ganjar-Mahfud di Bali Dicopot saat Jokowi Kunker, TPN: Apa Dasarnya?",0
JOKOWI LANTIK 7 TIM PEMENANGAN GANJAR-GIBRAN 2024,1
"Panda Nababan Tak Terbayang Gibran Berbohong, Nusron Membela",0
: Formula E Jakarta Masuk Rekor Dunia Sebagai Ajang Lomba Paling Sepi Penonton,1
Foto Pesawat Kepresidenan Melintas di Proyek Hambalang,1
Kini Singapura Tantang Malaysia Perang,1
"Janji Setia Dukung Jokowi, 7 Pria di Cirebon Gunduli Kepala",0
Fagioli Ngaku Taruhan Judi Bola di Platform Ilegal Gegara Tonali,0
Penggeledahan Rumah Ketua KPK hingga Viral Video Hoax Jokowi Fasih Bahasa Mandarin,0
Catat! HP Android Ini Tak Bisa Lagi Whatsapp per 24 Oktober 2023,0
"70+ Ucapan Hari Sumpah Pemuda 2023, Bangkitkan Semangat Persatuan Bangsa",0
Gus Sadad: Ketua Parpol Jatim Representasi Nahdliyin Wakili Prabowo-Gibran,0
Ternyata Ini Alasan Rumah di Arab Dibangun Tanpa Genteng,0
Anies Resmi Ditahan KPK,1
"Akhirnya Tabir Kebenaran Terbuka, Pengakuan Seorang JK",1
Pemuda di Sleman Deklarasi Serukan Hargai Beda Pilihan Saat Pemilu 2024,0
"Awas, 5 Hal Ini Bisa Bikin Sakit Kepala Mencengkeram Saat Olahraga",0
16 Juli 2020 Jakarta putih. Triliunan manusia membludak memenuhi dinding Gedung DPR dan tiang Monas,1
Kala Ganjar Bertanya-tanya Alasan Balihonya Dicopot Saat Ada Jokowi,0
"Pep Pernah Bilang De Zerbi Jadi Penerusnya di City, Memang Benar?",0
"Itenas Kembali Gelar Job Fair, Ada 100 Loker dari 15 Perusahaan Besar",0
MITRA OJEK ONLINE DISERANG HOAKS RACUNI PESANAN MAKANAN KONSUMEN,0
SAH SECARA KONSTITUSI MENGUNDURKAN DIRI. PRESIDEN BERPAMITAN KEPADA MENTERI. SUASANA ISTANA YANG CUKUP TEGANG,1
Video Membuat oksigen dengan aerator akuarium,1
Perhelatan Puncak Balapan Formula E Sepi Penonton,1
Membincang Hubungan Bilateral Indonesia-Australia di UWRF 2023,0
Ganjar Pranowo Ucapkan Selamat untuk Gibran yang Resmi Daftar KPU,0
Menpora Halalkan Judi Bola,1
2 Tahun RS Mandaya Royal Puri Beri Layanan Komprehensif bagi Pasien,0
"Bezzecchi Pekan Lalu Naik Meja Operasi, Kini di Podium Sprint Race MotoGP Mandalika",0
Tanggal 27 Oktober Hari Apa Saja?,0
Kejagung Buka Opsi Pengembangan Kasus soal Rp 27 M yang Dikembalikan Maqdir,0
"Rayakan Ultah Ganjar, Relawan Bagikan 1.000 Bunga Mawar dan 65 Ambulans",0
Video Grace Natalie Ajak Warga Makan Babi Sama-sama,1
Diagram Chip 5G pada Vaksin Covid-19,1
minum air es setelah makan membuat perut buncit,1
Cerita Hasto PDIP soal Kartu Truf Ketum Parpol di Balik Gibran Cawapres,0
Hidayat Nurwahid Akui PKS Tak Menganut Ideologi Pancasila,1
Video Perayaan Kemenangan Gibran di Pilkada Solo,1
"Ssst, Ini 6 Alasan Wanita Mendadak Hilang 'Mood' buat Bercinta",0
FIFA semprot Messi karena tak bermain di Indonesia.,1
RSUD Waluyo Jati Ditutup Karena Semua Petugas Diisolasi Akibat Covid-19,1
"Tak Cuma Perang Hamas-Israel yang Bikin Investor Ketar-ketir, Apa Lagi?",0
"Panel Surya: Cara Kerja, Kelebihan dan Kekurangan, serta Harga Pemasangannya",0
Stadion Velodrome di Rawamangun Jakarta Terbakar,1
Foto Yosi Mokalu mengenakan kaos bertuliskan BADAN ARAHAN BUZZERP ISTANA,1
Vaksin Covid-19 berbasis mRNA Dapat Mengubah DNA Manusia,1
Ternyata Menu Telah Dipesan Sebelumnya!,1
10 Situs Nonton Anime yang Legal dan Bagus 2023,0
Peta Politik Pilpres 2024 di NTB: Kekuatan Parpol Koalisi dan Dukungan Elite,0
"Yenny Gabung Ganjar-Mahfud, Gerindra Atur Strategi Raup Suara di Jatim",0
Tak Sanggup Tahan Air Mata Putin Terharu Dengan Perlakuan Warga Indonesia Terhadap Rusia,1
Awas Kaget! Segini Biaya Perawatan Mobil Listrik Tesla,0
"Dipercaya Simpan Ramalan, Begini Sejarah Ritual Buka Cupu Panjala Gunungkidul",0
"Bukan Elon Musk atau Zuckerberg, Ini CEO Terpintar di Dunia",0
Aksi Kolaborasi Satgas NCS Polri dan Warga Ciptakan Pemilu Damai,0
Habib Rizieq Syihab : Menlu Retno LP Marsudi mengimbau staf KBRI Riyadh dan KJRI Jeddah di Arab Saudi agar memenangkan capres Jokowi,1
KOMUNITAS SOPIR AMBULANS DAN TIM MEDIS DEKLARASI ANIES 2024,1
Pengacara Rebecca Klopper Fokus pada Kasus Pelaku Penyebar Video Syur,0
"Keputusan Rakerpus, PP Polri Dukung Ganjar-Mahfud di Pilpres 2024",0
Video Radiasi Ponsel Membakar Serat Wol Baja,1
Internet Merata Untuk Papua,0
Artikel Tentang Kemunculan Dabbah di Israel,1
pendamping untuk Sertifikasi Halal dalam suatu UMKM itu syaratnya harus GP ANSHOR,1
Perlu Tahu! Ini Tanda-tanda Usia Biologis Sudah Lebih Tua Ketimbang Kronologis,0
Susunan Kabinet II Jokowi-Amin,1
Motivator Jim Rohn Sebut Jokowi adalah presiden terkelam dlm sejarah bangsa Indonesia,1
Wawalkot Pasuruan Ajak Warga Wujudkan Pemilu 2024 Sukses dan Damai,0
"Masinton Usul Hak Angkat MK, Ketua Golkar: Gimik Politik",0
Perdana Menteri Jepang Yoshiro Mori Salah Ucap Bahasa Inggris saat Bertemu Obama,1
"Video Berita Terkini ~ Resmi Megawati Bersama Prabowo Akhirnya Sepakat, Ganjar Resmi Diusung 2 Partai Ini!",1
Peresmian Patung Yesus Memberkati oleh Jokowi,1
Olimpiade Tokyo 2021 DIBATALKAN,1
"Video BERITA TERBARU HARI INI ~ SRI MULYANI SUDAH TIDAK SANGGUP LANJUT, SERAHKAN TUGASNYA KE RIZAL RAMLI",1
Sederet Alasan Kamu Wajib ke Taman Flora Surabaya,0
Gratis kuota 30GB berbagai operator,1
Saleh Daulay Minta Cawapres Gibran Abaikan Kampanye Negatif,0
"Mundur dari Waket PDIP Medan, Relawan Bobby Juga Batal Nyaleg",0
Hari Osteoporosis Sedunia 2023: Sejarah dan Tema Peringatan,0
Partai Demokrasi Indonesia Perjuangan Dihuni Gerombolan PKI,1
Jalur ke Sirkuit Mandalika Macet Jelang Race MotoGP,0
PDIP Jabar Sentil Gibran Rakabuming Soal Urusan Etika Politik,0
"Tahun Politik 2024 Banyak Perdebatan, Zulhas: Hadapinya Biasa Saja",0
"Dedikasi Tinggi terhadap Konservasi, Guru Besar UI Raih Penghargaan Medali Bosscha",0
"3 Penyebab Rendahnya Realisasi APBD Makassar yang Baru Terealisasi 47,51%",0
"Video Ekonomi Makin Hancur & Terlilit Utang, Jokowi Terancam Serahkan Indonesia pada China",1
"Muhaimin Iskandar Cawapres Anies Baswedan, Ini Fakta Kulinernya",0
"Gibran Cawapres, Hasto Ngaku Dapat Cerita Kartu Truf Ketum Parpol Dipegang",0
Pernyataan SBY Terkait Kemenangan Partainya di Amerika Serikat,1
Barcelona Mau Perpanjang Kontrak Frenkie de Jong,0
Bahaya Bertelepon di Dapur Saat Kompor Menyala,1
Video Saat Gaza Terbakar Akibat Serangan Israel,1
Pihak BRI Kalrifikasi Info Terkait Pemblokiran Massal Atm BRI Pada 30 Oktober 2018,0
"Indonesia Gagal Capai Target di Asian Games 2023, Bagaimana Nasib Bonus?",0
Petinggi PKS Merapat ke Jokowi karena Bosan dengan HTI dan Khilafah,1
"Mahasiswi Disebut Rentan Alami Pelecehan Seksual, Begini Kata Dosen UIN Jakarta",0
Video Fenomena Alam Petir Menyambar Sungai,1
AKHIRNYA TERJADI..!!!. RUMAH EDI BASKORO DISEGEL. TERLIBAT KASUS HAMBALANG AKHIRNYA KPK LAKUKAN INI,1
"Reog Cemandi, Warisan Budaya Tak Benda Asal Sidoarjo",0
Ramai-ramai Menepis Hasto soal 3 Periode Permintaan 'Pak Lurah',0
"Soal Status Gibran di PDIP, Puan: Baik-baik Saja",0
"Pesan WhatsApp AKP Suparlan dari Kapolsek Maniis, Tasikmalaya Menawarkan Motor dan Mobil Lelang",1
Tanggal 26 Oktober Memperingati Hari Apa? Simak 5 Daftarnya,0
"Israel Dicoret Piala Dunia U-20, Terciduk Sogok FIFA.",1
"Survei Indikator: 69,1% Responden yang Tahu Setuju Putusan MK",0
"Disebut Disanksi Tertutup PDIP, Gibran Ungkit Sudah Diberi Izin Puan-TPN",0
"6 Destinasi Wisata di Lombok Barat, dari Pantai Hingga Hutan Lindung",0
Anies Baswedan Ajak Masyarakat Lakukan Gerakan 1821,1
"Tes Kesehatan Terakhir, RSPAD Bakal Beberkan Hasil Semua Paslon di KPU Besok",0
ANIES BASWEDAN KRITIS!! KUTUKAN AHOK BENAR BENAR JADI KENYATAAN,1
Kartu ATM Nasabah BRI yang berwarna Biru GPN Akan Segera Diblokir Otomatis oleh Sistem,1
"Gelora Sulsel Usul 3 Calon Ketua Tim Prabowo-Gibran, Ketua Partai-Eks Walkot",0
Seluruh Biaya Muhammad Zohri Bukan Diurus Kemenpora,1
Akhirnya Jokowi Selesai Buat Tol Laut,1
Kantor Staf Kepresidenan Mengklarifikasi Bahwa Tidak Ada Dokumen Penting Negara yang Hilang Pada Kasus Pencurian Terhadap Stafnya,0
PENGUMUMAN RENCANA PEMBLOKIRAN MEDIA SOSIAL OLEH KEMKOMINFO!,1
Truk Tertua Rakitan Isuzu Masih Bisa Ngacir Lho!,0
Teks Doa Hari Sumpah Pemuda 2023: Isi dan Lampirannya,0
Politisi PDIP : Negara Akan Hancur Bila Jokowi Tidak Segera Mundur,1
Jaya Suprana Meninggal Dunia,1
GEMPARKAN MALAM INI !! DEMI MENANGKAN ANIES GANJAR MUNDUR DARI KABINET PDIP.,1
Bupati Lumajang Beri Bantuan Lewat Whatsapp,1
Whatsapp Kasir Indomaret Salah Input Voucher Games,1
"Terduga Teroris IS yang Tertangkap di Sleman, Yogyakarta Bukan Pelatih Judo di UGM",0
Tokopedia Bagikan 200 GB Data Internet untuk Semua Operator,1
Video Megawati mengatakan merombak Pancasila,1
"Video BERITA VIRAL ~ Amarahnya Suka Meledak, Jokowi : Risma Layak Kena Reshuffle Kabinet !",1
"Gantikan Luhut, Erick Sampaikan Pesan Penting ke 3 Menteri Jokowi",0
"4 Faktor Produksi dalam Kegiatan Ekonomi, Apa Saja?",0
Video Prabowo Umumkan Mahfud MD jadi Cawapres,1
Virus Corona Mati dalam Suhu 26-27 Derajat dan Saat Terkena Sinar Matahari,1
Shin Tae Yong Minta Erick Thohir Pecat Bima Sakti,1
Penjelasan Erick Thohir soal Indonesia Batal Bidding Piala Dunia 2034,0
"Hari Sumpah Pemuda 28 Oktober: Sejarah, Isi Ikrar, Kegiatan, dan Tema 2023",0
"Daftar Lengkap Pemenang Ballon d'Or dari Masa ke Masa, Siapa Favoritmu?",0
"Jalankan Instruksi AHY, Demokrat NTB All Out Menangkan Prabowo-Gibran",0
Warga Bantargebang Tolak Pembangunan PSEL: Kami Ingin Lahan Terbuka Hijau,0
Titiek Puspa Meninggal Dunia,1
Anak Wakil Bupati-Penyidik BNNK Berebut Kursi Ketua KONI Tana Toraja,0
Almarhum Habibie di Formasi Jas Merah Mob UMM,1
JOKOWI UMUMKAN CALON PENGGANTI KETUA KPK,1
"Video ulil amri wahabi semakin stress, dia membuat kode2 biadab",1
Antena 5G di dalam masker Anda,1
PDIP Sulsel Pertimbangkan dr Udin Ganti Danny Jadi Ketua TKD Ganjar-Mahfud,0
Lowongan Kerja PT Pupuk Sriwidjaja,1
"Diskusi dengan Mahasiswa di Jember, Anies Ajak Anak Muda Tak Apatis Politik",0
Neno Warisman Gabung Partai Gelora,0
laki-laki di tengah Soekarno dan Jend Soerdirman itu adalah ayahandanya Habieb Risziq Shihab,1
Tautan untuk mengetahui siapa saja yang sering ngepoin facebook kita,1
TAK TERTOLONG..!!! SELAMAT JALAN FADLIZON. ADA KEJANGGALAN ATAS KEPERGIAN NYA HINGGA SEPERTI INI,1
Video BERITA TERKINI ~ AKHIR TR4GIS JKW SRIMUL B0C0RKAN SEMUA ~ NEWS VIRAL JOKOWI,1
Pernyataan Timses Prabowo-Sandiaga Terkait #PrabowoBersamaHTI di Twitter,0
Infografis Bawaslu Kepri Tentang Pihak Yang Tidak Boleh Ikut Kampanye,1
"Ma ruf Amin: Jika Saya Kalah, Umat Islam Akan Berdosa dan Masuk Neraka Semua!!",1
Ganjar Pranowo Mundur dari PDIP karena Kasus Korupsi KTP Elektronik,1
Konflik Israel-Palestina Bikin Resah Komunitas Ilmiah,0
Taruhan Pilpres Berhadiah Lapangan Sepakbola,1
Foto Presiden Joko Widodo WFH (Working From Home),1
"Jokowi Marah, Ternyata Semua Anggota PDIP Yang Korupsi 349 Triliun",1
"Putra Pangeran Monako yang Tak Diakui Kerajaan, Bahas Hubungan dengan Ayahnya",0
Joe Taslim Merasa Beruntung dari Pensiunan Atlet Kini Dikenal Jadi Aktor Hollywood,0
"Bangun Gaya Hidup Olahraga, Kemenpora Libatkan Komunitas",0
Obat Covid-19 Molnulpiravir Mulai Beredar September Mendatang,1
"Emil Saat Diambil Darah untuk Uji Vaksin China, tutup jarumnya belum di buka",1
Kok bebas acungkan 1 jari?,1
Sapa Aruh Sultan Jogja Jelang Pemilu: Pak Lurah Ora Usah Melu Kampanye,0
Messi Masuk ke Persib,1
"JAWAB TANTANGAN DARI PDIP, NASDEM DAN PKS DEKLARASI ANIES-JUSUF KALLA",1
ATLET ANGKAT BEBAN INDONESIA MUNDUR DARI KOMPETISI SEA GAMES KARNA DISURUH LEPAS HIJAB,1
5 Alasan Kenapa Membeli vivo V29e,0
Kapan Pengumuman TKN Prabowo-Gibran? Ini Jawaban Gerindra,0
"Rudi Hartono, Legenda Bulu Tangkis Meninggal",1
Ian Latanro Resmi Dilantik Jadi PAW Anggota DPRD Sulsel Gantikan Andi Irma,0
KIM ke PDIP: Gibran Harusnya Tak Cuma Dilihat dari Faktor Loyalitas Politik,0
"7 Ide Kado Pernikahan Barang Elektronik, Murah dan Bermanfaat",0
"Viral Insinyur Lulusan ITB Tinggal di Rumah Terbengkalai, Tidak Ada Listrik dan Air",0
Permata Bank Menawarkan Pinjaman Dana Tanpa Agunan/Survey Melalui SMS,1
"Kaesang Tiba di Kupang, Akan Bertemu Relawan Jokowi-Menangkan Prabowo-Gibran",0
Istri Pelaku Penganiayaan Perawat RS Siloam Merupakan Owner Perusahaan Kecantikan PT Immortal Cosmedika Indonesia,1
"PT. Sinar Mas Membeli 1,2 Juta Box Eco Racing",1
Bahaya Menyebarkan Ucapan Selamat Dengan Gambar,1
Video Penerbangan dari Italia ke ethiopia. Semua penumpang dinyatakan positif,1
9+ Teks Pidato Orasi Hari Sumpah Pemuda 2023 Penuh Semangat,0
"Survei LSJ: Tak Ada PPP, 9 Parpol Diprediksi Tembus DPR",0
Video Setelah disuntik vaksin pingsan tak sadarkan diri,1
Wakil Presiden Maruf Amin dan Raja Salman Dukung Sukseskan Anies Pilpres 2024,1
"di DKI setiap keluarga sudah diberi paket bantuan sebesar Rp1,2 juta. Hanya penyaluran bantuan bertahap.",1
Pesan Telak KOPASSUS Untuk PKI Yang Sekarang Mulai Bangkit,1
Mengenal Sosok Pj Wali Kota Parepare Akbar Ali Pengganti Taufan Pawe,0
"DI TUDUH CURI MEDALI MILIK BAMBANG PAMUNGKAS, MUHAMMAD YUSUF BUKA SUARA",1
Foto Roman Colosseum carved into a real tooth.,1
CdM Kontingen Indonesia di Asian Games 2022 Dibubarkan,0
Demokrat Bicara Pilihan Politik soal Cak Imin Bersyukur Tak Jadi Koalisi,0
"Beasiswa S2 MEXT Buka di Tokyo Institute of Technology 2024, Yuk Daftar!",0
"Foto pahlawan perang era 11, dengan teknik ngibul 1 negara musuh dengan janji manisnya",1
Misteri Tsunami Dahsyat 373 Tahun Silam Akhirnya Terpecahkan,0
Aplikasi Game Talking Angela Berbahaya Khususnya Untuk Anak-Anak,1
PB Mansion Sports Box Raih Medali Perak di Turnamen KJA Open 2023,0
KPU Akhirnya Bakal Revisi PKPU 19/2023 Sesuai Putusan MK,0
Hari Osteoporosis Sedunia 2023: Tema hingga Asal-usul Peringatan,0
Balasan Golkar soal Gibran Usai PDIP Singgung Narasi 'Dizalimi',0
Video Akhirnya Penyidik Temukan Ruang Rahasia Ferdy Sambo | Berisi T4ng4n M4nusi4,1
"Heboh WTC Mangga Dua Jadi Arena Main Badminton, Begini Kondisinya!",0
Video Para Supporter Bola Masuk Islam di Piala Dunia Qatar,1
Ganjar soal Foto Pelukan dengan Basuki: Tanya-tanya Politik Infrastruktur,0
Vaksin Melemahkan Kekuatan TNI,1
"Takut Dibunuh, Ahli Virus China Kabur ke AS: Saya Bersaksi Covid-19 Hasil Persekongkolan Jahat",1
Foto Kemasan Vaksin Sinovac Only for clinical trial,1
Pengiriman barang di Nigeria.. drone. Indomie Berjaya di Afrika.,1
"Hari Lansia Internasional, Menko PMK Usul Bentuk Sekber Khusus Lansia",0
KPU Palopo Kunjungi Parpol Lakukan Verifikasi Nama Surat Suara Caleg,0
"Perjalanan Rosan Roeslani: Pengusaha, Dubes, Wamen, Kini Ketua TKN Prabowo-Gibran",0
Chicco Jerikho Belajar Hidup Sehat Usai Sakit hingga Tubuhnya Tak Berdaya,0
Susunan Upacara Hari Sumpah Pemuda 2023 sesuai Panduan Kemenpora RI,0
"Video BERITA TERKINI ~ TAK DISANGKA SANGKA, DEKLARASI GANJAR 2024, LANGSUNG DISAMBUT PEMECATAN DARI PDIP",1
"Bawaslu Ingatkan Money Politic: Tolak Uangnya, Jangan Pilih Orangnya!",0
GURU Mau DIIMPOR Juga,1
"2 Hari Kunjungi Kupang, Kaesang Harap PSI dan Prabowo-Gibran Menang di NTT",0
Logo HUT Ke-128 Maknai Perjalanan BRI Dampingi UMKM Lebih dari 1 Abad,0
Segini Target Penjualan Suzuki Burgman Street 125 EX di Indonesia,0
ENAM ORANG TERNAMA INI SIAP PERANG DEMI DUKUNG ANIES,1
"Maaf, foto ditutup sebagian karena dilarang memperlihatkan aurat",1
UNIVERSITAS SEBELAS MARET NYATAKAN TAK ADA PENCABUTAN PENERIMA BEASISWA BIDIKMISI,1
Danny Dorong Milenial Ganti Posisinya Jadi Ketua TPD Ganjar-Mahfud di Sulsel,0
Akun Gerindra Jawab yang Berandai-andai Prabowo Meninggal saat Presiden,0
"DIAM DIAM MENGEJUTKAN, TITAH PRABOWO DAMAIKAN PERANG ISRAEL DAN IRAN",1
OVO Bagikan 1000 Jam Tangan Pintar dalam Rangka Perayaan Ulang Tahun OVO yang ke-60,1
"Ancaman Hoax Deepfake AI Nan Canggih, Jokowi Pun Jadi Korbannya",0
"Gabung TPN Ganjar-Mahfud, Eko Sulistyo Mundur dari Komisaris PLN",0
GEMPAR HARI INI ! MEGAWATI RESMI TANDATANGANI PUAN JADI CAWAPRES ANIES 2024,1
"Gejala Lupus Nefritis, Dikaitkan Riwayat Sakit Shena Malsiana yang Wafat di Usia 32",0
: Seekor Ular Raksasa Melilit Sebuah Mobil Van,1
Pemprov Sulsel Kerap Anggarkan Stadion Mattoanging Tapi Ragu Realisasikan,0
"PSIS Luncurkan 'The Pryto', Jersey Ketiga Mahesa Jenar yang Semarang Banget",0
"Hari Santri Nasional 2023: Sejarah, Tema, dan Logo",0
"Lirik Lagu Bangun Pemudi Pemuda, Makna dan Profil Penciptanya",0
Komunitas Olahraga Subang Dukung Putusan MK: Pemuda Bisa Maju Pilpres,0
"PLN Mulai Antisipasi Gangguan saat Musim Hujan di Sulsel, Sultra, Sulbar",0
"Hanya Ada di Jepang! 5 Inovasi Canggih, Mesin Cetak Sushi hingga Robot Teh",0
Podcast: Nasib Rupiah di Tahun Politik dan Konflik Timteng,0
"Amien Rais: Kalau Jokowi Sampai Diturunkan Akan Lebih Parah.Karena Dia Adalah Yang Terbaik Saat Ini,Dan Selamanya Buat RI",1
Misi PB PORLASI Bangkitkan Olahraga Layar Indonesia,0
"Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?",1
Pesan berantai Teresia Fidalgo,1
KSAL Minta Dankodiklatal Baru Fokus Kembangkan Teknologi Kesenjataan,0
Etika dan Hukum Perang dalam Islam,0
Perubahan Tarif Transaksi BRI,1
"Sepertinya berangkat sendiri, biaya sendiri, selebrasi sendiri, tidak ada yang kasih bendera",1
Berita Mengerikan Akhirnya Dibuka Untuk Publik,1
Pengertian Semangat Patriotisme dalam Era Globalisasi dan Contohnya,0
Kepercayaan ke Mahkamah Konstitusi di Era Jokowi Dinilai Sudah Rusak,0
Ini Drone Mematikan Hamas yang Bikin Pasukan Israel Gentar,0
30+ Contoh Teks Anekdot Singkat dan Lucu Lengkap dengan Strukturnya,0
"Prabowo-Gibran Daftar ke KPU, Gemoy Muda Bersatu Trending X",0
"Pendaftaran Guru Penggerak Tutup 3 Hari Lagi, Cek Kembali Cara Daftarnya!",0
Ratusan Pekerja Pertamina RU II Dumai Tolak Akuisisi Pertagas,0
"Rana Tonjong, Danau Teratai Terbesar Kedua di Dunia Ada di Manggarai Timur",0
REKRUTMEN PENERIMAAN PEGAWAI PEMERINTAH NON PEGAWAI NEGERI KOMISI PEMILIHAN UMUM TAHUN 2022,1
Ibu Bharada E Menemui Presiden Jokowi,1
PPP Bali soal Yenny Wahid Dukung Ganjar-Mahfud: Anak Politiknya Gus Dur,0
Apa Benar Minum Kopi Bisa Cegah Kenaikan Berat Badan?,0
Foto Shinta Hudiarto Menyamar Menjadi Muslim dengan Memakai Mukena,1
"Klarifikasi LIPI Terkait Isu Pemusnahan Buku, Tesis, dan Disertasi",0
Gibran Pimpin Pasukan Akan Tuntut Rocky Penjara Seumur Hidup,1
"Jangan gunakan ponsel sambil mengisi pulsa meteran, sangat berbahaya!",1
Foto Massa Sudah Tumpah Ruah Mengepung Gedung DPR Terkait RUU HIP,1
"Porkot Makassar 2023 Dibuka Hari Ini, Cek Venue dan Jadwal Pertandingannya!",0
"Video Berita Terkini ~ Mulut Kotor fadlizon Berujung Petaka, Desakan Densuss88 Bubar Berakhir Begini",1
"TPN: Visi Jokowi Indonesia Maju, Ganjar-Mahfud Indonesia Unggul",0
