text,label
Gambar Minuman Keras di FIFA 2022,1
"Manisnya Geguduh, Camilan Khas Lampung Lengkap dengan Resep dan Cara Membuat",0
Bahaya Menyebarkan Ucapan Selamat Dengan Gambar,1
Foto Baliho Masyarakat NTT dukung Prabowo dan Jan Ethes,1
Danny Bakal Mundur dari Ketua Tim Pemenangan Daerah Ganjar-Mahfud di Sulsel,0
Rodri Tak Tertarik ke Arab Saudi karena Masih Punya Ambisi,0
JOKOWI SIAPKAN PERANG MELAWAN RAKYAT MELAYU,1
Tuduhan Rekayasa Video Aerobik Bang Jago di Myanmar,1
Bey Machmudin Tegaskan Kaesang Tak Kampanye di SOR Arcamanik,0
Penjelasan Terkait Beredarnya Foto Kartu E-Money Prabowo-Sandi,0
Informasi Jaringan Internet Di Sulawesi Tengah Akan Mati Total Pada 26-27 November,1
ATRIBUT DAN BALIHO ANIES DIBAKAR,1
Gibran Bantah Hasto: Emangnya Aku Kuning? Nggak,0
Tiga Pejabat Unud Didakwa Paksa Ribuan Mahasiswa Baru Bayar SPI,0
"Baliho Ganjar-Mahfud Dicopot, Jokowi: Mestinya Pemda Izin ke Pengurus Partai",0
Cincin Lancip Perusak Lembar Pungutan Suara Pemilu 2024,1
Dua Kekasih Tidak Lepas Berpelukan Setelah Berhubungan Intim di Jalan,1
"Pura Saraswati, Bali, Indonesia di pusat Ubud",1
"ANCAM JEBLOSKAN KEPENJARA JOKOWI, GIBRAN TURUN TANGAN HADAPI AMIEN RAIS",1
Kader Partai Nasional Demokrat Mengundurkan Diri setelah Deklarasi Anies Baswedan,1
Batu2 an karya seni Gabion ternyata dari terumbu karang yg dilindungi UU,1
Sedekah atau Money Politik?,1
Link Download Logo Tema Hari Santri Nasional 2023 dan Filosofinya,0
Kirim Berkas Lamaran Anda melalui recruitment.hrd.ptimip@gmail.com,1
"Coach Indra Sjafri: Saya Pernah 1 Tahun Tak Digaji, tapi Ikhlas",0
PLN Pasok Listrik Tanpa Byarpet di Ajang MotoGP Mandalika,0
"Jalani Diet Seimbang, Wanita Ini Turun BB 15 Kilogram Dalam 8 Bulan",0
"Ini Motor Listrik Termurah di IMOS 2023, Cuma Rp 5,3 Juta!",0
Prabowo Pose Dua Jari Untuk Pilkada Bontang,1
"Garmin Venu 3 dan Vivoactive 5 Tiba di Indonesia, Ini Harganya",0
"Sukabumi Inflasi 2,78 Persen, Ini Biang Keroknya",0
Status Gerakan Si Kadrun Harus di Hentikan,1
Penyebab Kematian Amien Rais,1
"Margriet Si Pembunuh Engeline, Ikan Tongkol dan Kucing Kesayangannya",0
Reaksi Gibran Saat Status di PDIP De Facto Dinyatakan Berakhir,0
Foto kumpulan untuk mengakhiri COVID-19 di Cleveland hari ini #EndCOVID,1
Cara Aqeela Calista Obati Kangen Syuting,0
Parpol di Sulsel Kapok Pasang Baliho Capres Sebelum Masa Kampanye,0
Jokowi Yakin Gibran Lebih Pintar Urus Solo Dan Jakarta Dari Pada Diri Saya,1
Prediksi Motor Baru yang Meluncur di IMOS Pekan Ini,0
Link Download Logo Hari Sumpah Pemuda 2023 Beserta Bentuk Visualnya,0
"Kuasai MotoGP, Kini Ducati Siap Gebrak Segmen Motocross!",0
7 Mobil Sedan Murah 2023 dengan Harga Kurang atau Pas Rp 125 Juta,0
"DIAM DIAM MENGEJUTKAN, TITAH PRABOWO DAMAIKAN PERANG ISRAEL DAN IRAN",1
"Prabowo-Gibran Daftar ke KPU, IHSG Terus Menguat ke 6.859,7",0
Kemenperin Sebut Saatnya Produk Elektronik RI Bertarung di Pasar Dunia,0
"Bahan vaksin dari darah babi,",1
Kesbangpol NTB Klarifikasi Pernyataan Terduga Teroris Terindikasi Bangun Ponpes,0
Petinggi PKS Merapat ke Jokowi karena Bosan dengan HTI dan Khilafah,1
Vaksin Sinovac Covid-19 yang akan di suntikkan kepada warga hanya untuk kelinci percobaan,1
"Cara Mencegah Bullying di Sekolah Ala Indonesia, Finlandia, Jepang hingga AS",0
Menyimak Pernyataan Puan dan Hasto soal Isu 3 Periode yang Muncul Lagi,0
Wow Akhirnya Kang Elon Musk Bikin Tweet Kunjungan Presiden Jokowi,1
Maklumat Majelis Rakyat Papua agar seluruh mahasiswa Papua tetap berada di kota studi untuk melanjutkan studi,1
Radiasi 5G Menyebabkan Gelaja Mirip Flu,1
"Pogba Selesaikan Dulu Kasus Dopingnya, Baru Bicara Comeback",0
"Diagram Batang: Definisi, Jenis, Contoh, dan Cara Membuatnya",0
Penggunaan foto di post tulisan Pencak Silat Memeluk Semua yang Mencintainya,1
Bos PPI: Publik Sudah Paham Hubungan Jokowi dan PDIP Saat Ini,0
80 PERSEN WARGA JAWA BARAT PILIH ANIES SEBAGAI CALON PRESIDEN 2024 EFEK BESAR DUKUNGAN PUTRI ARIANI,1
"Menjajal Asus Vivobook S 15 OLED Bape Edition, Kencang dan Stylish",0
Papandayan Cargo Siap Luncurkan Sistem Tracking dan Manajemen Terbaru,0
PEMERINTAHAN JOKOWI TERPAPAR NEO KOMUNISME,1
PT. HEBAT milik Kaesang anak Jokowi melalui Kemenkop dapat Rp.200 M utk pelatihan UKM,1
Rumput Paragis untuk Menyembuhkan Kanker,1
Foto SBY Dijemput Paksa Brimob Bersenjata Lengkap,1
Membedah Visi-Misi Pariwisata dan Ekonomi Kreatif Pasangan Ganjar-Mahfud,0
Ketum PBNU Akan Buka Santri Innofest 2023,0
Pesan Nicholas Saputra untuk Generasi Muda di Era Digital,0
Gambar Munarman Berjalan Menggunakan Tongkat Usai Ditembak Aparat Kepolisian,1
Xi Jinping Dicopot dari Jabatan Ketua Komisi Militer dan Presiden Cina karena Kudeta Militer atas Perintah Li Qiaoming,1
"Survei Pengguna Chrome, Berhadiah Apple iphone 13 Pro",1
Respons Megawati Saat FX Rudy Menangis Usai Bicarakan KTA Gibran,0
Kaesang Targetkan PSI NTT Amankan 1 Fraksi DPRD Tiap Kabupaten/Kota,0
Messi Masuk ke Persib,1
"Politik Etis Belanda, Mengenal Sejarah dan Kebijakannya",0
"Rp 100 Jutaan, Hunian di TMC-Cikarang Cocok buat Milenial dan Karyawan",0
Pembalap MotoGP Jorge Lorenzo Selebrasi Dengan Berenang di danau Sirkuit Mandalika,1
Biadab nya China Komunis Inilah yg terjadi dengan Saudara Kita Muslim Uyghur,1
JOKOWI TUNJUK HOTMAN PARIS SEBAGAI PENGACARA UNTUK HADAPI ROCKY GERUNG,1
Virus Corona Adalah Sejenis Jamur Atau Mould,1
Paus Jenis Nun Terdampar di Pantai Nunhila,1
Momen Prabowo Main Air Bareng Anak-anak Banyumas Saat Resmikan Sumur Air,0
Video Gunung Semeru di Lumajang Keluarkan Lahar Dingin,1
"Gelar Nobar Serentak Film 'Kejarlah Janji', KPU Raih 2 Rekor MURI",0
"Pengertian Frustasi, Tanda-tanda, Penyebab dan Cara Mengatasinya",0
Video LANGKAH CERDIK PRABOWO!!! GABUNG KOALISI PERUBAHAN & NYATAKAN SIAP PERANG LAWAN ISTANA DEMI ANIES,1
Petugas KPPS Bandung Meninggal Diracun,1
Video CHINA PANIK TOTAL RIBUAN PASUKAN DIRGANTARA INDONESIA PENUHI DARATAN TIONGKOK,1
Audrey Yu Jian Hui Pernah Bekerja di Nasa,1
Ramzi Berhasil Ajak Raffi Ahmad untuk Mendukung Anies Baswedan,1
Surat Dari K.H. Mustofa Bisri (Gus Mus) di Whatsapp,1
Ancaman Balik Vladimir Putin Untuk FIFA,1
PDIP Ingatkan Etika Politik Gibran: Harusnya Mengundurkan Diri,0
Nissa Sabyan Bantah Diundang Panitia Pesta Raya Porda Jabar 2018 untuk Mengisi Acara,0
Menjajal 3 Mobil Hybrid di Lintasan Suzuki Sagara Test Track,0
"Waspada! Bukan Hanya Penyakit Orang Tua, Jantung Kini Mengintai Anak Muda",0
Kourtney Kardashian Dilarang Bercinta Selama Hamil Demi Keselamatan Janin,0
Gambar Majalah Tempo Sugeng Suparwoto Bohir Anies,1
Pertandingan Timnas Sepakbola Indonesia vs Portugal 28 Juli 2023,1
"Atlet Jetski Aqsa Aswar Bakal Tanding Tinju, Banting Setir?",0
GUS NUR DIJEMPUT AJAL,1
Puisi Tahun 1919 Soal Pandemi Karya Kathleen O Mara,1
Inovasi NLE Optimalkan APBN 2024 Lewat Efisiensi Arus Logistik,0
PDIP Surabaya Ajak Fungsikan Balai RW Disulap Jadi Pusat Kegiatan Warga,0
"Pak De Donal Trump keleru nih, yang meninggal itu Maradona bukan Madonna",1
Sekolah di Inggris Ini Tunjuk Robot AI Jadi Asisten Kepsek & Kepala Guru,0
Luhut dan pak mahfud tidak divaksin dengan alasan usia,1
"Prabowo-Gibran Daftar KPU, KIM Segera Bentuk Tim Pemenangan di NTB",0
Solusi Ampuh Hilangkan Rasa Nyeri di Pergelangan Tangan,0
"Gereja Ortodoks Ukraina yang Berafiliasi dengan Rusia Dibakar di Mykolaiv, Ukraina",1
Erick Thohir Resmi Jadi Cawapres Prabowo,1
Polda Metro Dalami Foto Pertemuan SYL dan Firli di Lapangan Bulutangkis,0
KPU: Surat Suara Mulai Dicetak 10 November,0
Keren! Mobil Bertenaga Surya Susuri 3000 KM Jalanan Australia,0
Tangkapan Layar Artikel KPK Minta Jangan Coblos Calon yang Bagi Uang dan Sembako,1
"GIBRAN KELUAR DARI PDIP, KABUR KE PARTAI GOLKAR",1
Rian Farhadi Bicara Pentingnya Suara Anak Muda untuk Masa Depan Bangsa,0
Ketua INASGOC Bantah Indonesia Bermain Curang Pada Cabang Pencak Silat ASIAN Games 2018,0
HANYA DI TV MNC GRUP ADZAN MAGHRIB DIGANTI IKLAN,1
Video Penghina Ibu Iriana Diusir Paksa,1
Pertamina Dorong Asa Swasembada Pangan Petani Sangasanga Lewat TANTE SISCA,0
Transformasi Digital Hutama Karya Sukses Kebut Konstruksi-Diakui Dunia,0
"Ma ruf Amin: Jika Saya Kalah, Umat Islam Akan Berdosa dan Masuk Neraka Semua!!",1
"Mirip Ninja 250, Begini Jadinya Kawasaki Ninja Kena 'Setrum'",0
"Demi Palestina, Cristiano Ronaldo Sumbang Rp 21,7 Miliar",1
Pemblokiran Jalan di WKO Jelang Putusan MK,1
Payung Terbesar di Dunia Segera Dibangun di Masjidil Haram,0
Foto Presiden Jokowi Memberikan Minyak Goreng kepada Pebalap MotoGP Miguel Oliveira,1
Sofyan Tsauri Brimob Pencetak Teroris,1
Harapan Menpora di Kasus Korupsi BTS Sebab Namanya Dipertaruhkan,0
"Biar Damai, Kominfo Kaji Penggunaan Teknologi AI Untuk Pemilu 2024",0
Jenazah Eril Tidak Boleh Dibawa Pulang ke Indonesia,1
ELITE PDIP TINGGALKAN GANJAR DAN SETUJU ANIES VS PRABOWO DI pILPRES 2024,1
Apple 'Ditodong' Investasi di China,0
Logo HUT Ke-128 Maknai Perjalanan BRI Dampingi UMKM Lebih dari 1 Abad,0
"Tokoh Jatim Terkenal Bakal Dukung Prabowo, PAN-Demokrat Singgung Khofifah",0
Bupati Garut Buka Lomba Renang Tingkat Provinsi di Akuatik Talaga Bodas,0
Video AKHIRNYA ADIAN DIANGKAT JADI MENTERI DETIK DETIK JOKOWI PIMPIN LANGSUNG SUMPAH JABATAN,1
Samsung Kembali Menjadi Tempat Kerja Terbaik di Dunia Versi Forbes,0
FPI Masuk Daftar Hitam Interpol Internasional Sebagai Ormas Ilegal Terlarang,1
"bugil,lagi setelah di pecat",1
Stop LK21 dan IndoXXI Bahaya! 17 Link Nonton Online Bebas Virus,0
"MK Disebut Mahkamah Keluarga, Anwar Usman: Keluarga Bangsa Indonesia",0
"Ganjar Diperiksa Bawaslu, Tertangkap Basah Bagi- Bagi Uang",1
"Sunan Prapen, Penyebar Islam Selain Wali Songo yang Nyaris Terlupakan",0
Jurus Bluebird Bantu Taksi Lokal Bangkit Hadapi Tantangan Era Disrupsi,0
8 Jurusan Kuliah Minim Hitungan,0
Ancelotti Ingatkan Italia Waspadai Bellingham Saat Jumpa Inggris,0
"Kunjungi Kampung Alor Kupang, Kaesang Janji Bangun Sumur Air Bersih",0
Desy Ratnasari Meninggal Dunia,1
"Link Download Spanduk, Banner dan Umbul-umbul Hari Sumpah Pemuda 2023",0
"Pesan Berantai Penelitian Online Mahasiswi Ilmu Psikologi Kesehatan, Fakultas Kedokteran Universitas Brawijaya",1
"Autobiografi Adalah: Pengertian, Struktur, dan Contohnya",0
"Video 22 Maret 2022, Akhirnya Juragan 99 Pemilik MS Glow Diciduk Bareskrim, Tangis Sang Istri Pecah",1
Ketua KPUD Bekasi Meninggal Dunia,1
Pose Jari L oleh PLN,1
Subsidi Pulsa Rp250 Ribu dan Kuota 75Gb dari Kemendikbud,1
"Bocah 13 tahun, Sun Jisu, peretas Cina yang mengganggu Facebook, WhatsApp, dan Instagram di seluruh dunia",1
"Fabiana Souza, penerima perdana suntikan vaksin covid 19 meninggal dunia di RS.Sao Lucas Porto Alegre Brazil Selatan",1
"Beasiswa Indonesia Maju Program Persiapan Sarjana Luar Negeri Dibuka, Ini Syaratnya",0
"Hoaks, Surat Pendataan Pembangunan Ibu Kota Baru Catut BPPT",1
Foto Buaya Berenang Dalam Rumah yang Terendam Banjir Setelah Badai di Florida,1
"Kamis Besok, FPI-PA 212 DEMO DEPAN DPR RI Stok makanan di rumah menipis Lumayan dapat nasi bungkus+15.000",1
Bayar Kuliah Pakai OVO Dapat Cash Back 60 Persen,1
Rencana E-Voting Pada Pileg dan Pilpres 2019,1
"Ronaldo Didesak Dihukum Cambuk, Pemerintah Iran Membela",0
"Usia 50 Tahun Masih Suka Kebut-kebutan, Capirossi Takut kalau Anak Main Motor",0
Pelaku Penembakan Mantan PM Jepang Shinzo Abe,1
Terowongan Gaza Bisa Bikin Pasukan Israel Mati Kutu,0
Telapak Kaki Relawan Melepuh Efek Samping Suntik Vaksin Covid-19,1
"SMK Stella Maris Dibobol Mantan Satpam, Springbed hingga Kotak Tisu Digondol",0
Media Sosial dan Aplikasi Pesan Dipantau Dimasa Tenang Pemilu 2019,1
Bupati Bandung Dorong Produk Pertanian Tembus Pasar Malaysia-Singapura,0
"Huawei MatePad 11 PaperMatte Edition Akan Hadir di RI, Intip Bocorannya",0
Anies Sebut Relawan dan Kader Partai Bak Superhero Avengers,0
"Pemanasan Global Adalah Hoax, Data Menunjukkan Suhu Bumi Semakin Mendingin 0,11 C per Dekade",1
"Bezzecchi Pekan Lalu Naik Meja Operasi, Kini di Podium Sprint Race MotoGP Mandalika",0
Warga Bantargebang Tolak Pembangunan PSEL: Kami Ingin Lahan Terbuka Hijau,0
Toyota Bagikan 1000 Jam Tangan Pintar dan Smartphones dalam Rangka Perayaan Ulang Tahun Toyota yang Ke-100,1
Jokowi Sebut Megawati Dalang Dibalik Ijazah Palsunya,1
Video Mike Tyson salat di kafe yang pemiliknya melarang orang muslim masuk ke kafenya,1
"Suami Puan Maharani Dijemput Aparat, Terbukti Sekongkol Dengan Johnny G Plate",1
Ketua Satgas Antimafia Maruarar Sirait Beri Pesan untuk Sepakbola RI,0
Harga Philips Air Fryer Low Watt Terbaru Oktober 2023,0
Kominfo Bantah Punya Akun di Situs Porno Pornhub,1
"Baliho Ganjar-Mahfud Dicopot Saat Kunker Jokowi, Mahendra Sebut Jaga Estetika",0
Ada Pelatihan Desain Grafis Gratis nih!,0
Video Timnas U-15 Bertanding di Piala Dunia Swiss,1
RAJA SALMAN DOAKAN ANIES JADI PRESIDEN 2024,1
"KING MAKER TURUN GUNUNG, JOKOWI AKHIRNYA MENGAKUI BAYAR KANG SURVEY SEMAHAL INI.",1
Berencana Studi ke Luar Negeri? Datang ke Talk Global Study Fair Yuk!,0
Foto vtube skrg dibawah naungan FIFA,1
"Manajemen Buka Suara WTC Mangga Dua Jadi Tempat Main Badminton, Ini Faktanya!",0
Firza adalah KUNCI,1
Hakim Arief Sedih dan Harap Narasi 'Mahkamah Keluarga' Tak Disebarluaskan,0
Video PKI Dukung Anies,1
Dokter Bicara Kemungkinan Wanita Depok Kena Usus Buntu usai Diet Ekstrem,0
"Bukan Cuma Pola Makan, Ini Kunci Panjang Umur Hidup sampai 100 Tahun",0
Menerka Sikap PDIP soal Gibran Masih Kadernya Tapi Cawapres Prabowo,0
Broadcast Chat Lowongan Kerja Operator Produksi PT Wings Group,1
Dugaan Penyebab Keretakan Jembatan Kaca Kampung Warna-Warni Malang,0
Zulhas Minta Pondok Pesantren Adaptif terhadap Perkembangan Dunia,0
MAHFUD MD TUNTUT 5 MILIAR KE MK AKIBAT PENUNDAAN PEMILU,1
Memasak Popcorn Dengan Ponsel ( Pop corn with cell phones ),1
Pesan Giveaway dari Kedas Beauty,1
4 Tips Olahraga Nyaman Tanpa Rasa Kebas dan Kesemutan,0
Video Bukti Aksi Demo Tolak UU Cipta Kerja Merupakan Aksi Bayaran Bukan Gerakan Murni,1
Dana Bantuan Pemerintah Rp100 Ribu untuk Pelanggan Setia Telekomunikasi Selular Indonesia,1
"Hari Santri Nasional 2023: Jadwal, Tema, dan Logonya",0
Cuitan Gibran Usai Resmi Daftar Cawapres ke KPU: Pengen Seblak,0
Video HAKIM & JAKSA TERKEJUT! ARAB SAUDI & MUI AKAN PASANG BADAN BEBASKAN HABIB RIZIEQ DARI JERUJI BESI!,1
"10 Rekomendasi Aktivitas Seru di Kintamani Bali, Sudah Coba?",0
"5 Game Indie Horor Terseram 2023, Cocok Dimainkan Saat Halloween",0
Penjelasan Erick Thohir soal Indonesia Batal Bidding Piala Dunia 2034,0
Ini Program Dana Abadi & KIS Lansia Prabowo-Gibran yang Disebut Sri Mulyani Ada di APBN,0
Anies Sebut Ikhtiar Perubahan Bakal Berhadapan dengan Kekuatan Besar,0
Kronologi Syekh Ali Jabar Wafat 2 jam sebelum beliau wafat tak disangka ternyata karna vaksin ini??,1
Wawalkot Pasuruan Ajak Warga Wujudkan Pemilu 2024 Sukses dan Damai,0
"Spesifikasi Lengkap Xiaomi 14 Pesaing Berat iPhone 15 Pro, Awas Tergoda",0
VIDEO SUPORTER TIMNAS INDONESIA SAAT SEA GAMES 2023,1
"Video Berita Terkini ~ Mulut Kotor fadlizon Berujung Petaka, Desakan Densuss88 Bubar Berakhir Begini",1
"PAN soal KPU Digugat Rp 70,5 T: Wajar, Prabowo-Gibran Pasangan Idaman",0
KPK Bantah Terima Tiket Gratis Asian Games dari Erick Tohir,0
"Sempat Raib 23 Tahun, Catatan Tangan Imam Bonjol Muncul di Payakumbuh",0
"Khofifah Pimpin Kampanye, Jutaan Warga Jawa Timur Deklarasi Dukung Anies",1
Pemerintah Berencana Punya Dana Abadi Pariwisata Rp 1 T,0
"Tingkatkan Serangan terhadap Hamas, Militer Israel Masuki Gaza Utara",0
"TPN: Visi Jokowi Indonesia Maju, Ganjar-Mahfud Indonesia Unggul",0
Rekaman Video Asusila Panji Gumilang Terhadap Para Santri.,1
KPU Sumbar Coret Nama Irman Gusman dari Daftar Calon DPD RI,0
Formula E Tidak Disiarkan oleh TV Nasional,1
PB TI Cari Talenta Taekwondo di Babak Kualifikasi PON 2024,0
"Maaf, foto ditutup sebagian karena dilarang memperlihatkan aurat",1
Waspada! Sakit Punggung Bisa Jadi Indikasi 5 Penyakit Serius,0
PUPR Sebut Terowongan Tol Bawah Laut IKN Bakal Dibangun 2025,0
"Pelaut RI di Singapura Ngeluh soal Diklat Syarat Lisensi, Menhub Kasih Solusi Ini",0
Kala Ganjar Bertanya-tanya Alasan Balihonya Dicopot Saat Ada Jokowi,0
Foto Anies Baswedan Membaca Buku PEDOMAN MENATA KATA,1
"KSAD TNI-Mentan Baru Dilantik, Puan Ingatkan Pentingnya Netralitas di Pemilu",0
Najwa Shihab mempromosikan AC Mini melalui akun Facebook N b,1
"Melihat Langsung Suzuki Swift Generasi Terbaru di JMS 2023, Kece Banget!",0
Bantahan Informasi Terkait Seruan Supporter Sepak Bola Indonesia Ikut Demo di DPR,1
Luhut Menteri Indonesia atau Dubes Khusus China Untuk Indonesia Tulisan Akbar Tandjung,1
"Hamas Adalah: Ketahui Sejarah, Tokoh, dan Kegiatannya",0
"Selama Covid19 Ada, Tidak ada Orang Gila Yang Kena Covid19",1
Foto vtube skrg dibawah naungan FIFA,1
DANA 12 MILIAR UNTUK SYARAT AHY MENJADI CAWAPRES ANIES,1
Pengakuan Jusuf Kalla perjuangan moral Jokowi,1
"VIRAL!! SUMPAH POCONG KADER PDIP, INI PENGAKUAN PELAKU SOAL KEHAMILAN ANAKNYA?",1
"Reuni Alumni SMA 14 Jakarta, Bamsoet Harap Rekatkan Lagi Persaudaraan",0
Jokowi Diruqiyah dan Tambah Ilmu Ghaib untuk Menangi Pilpres 2019,1
Kasir Minimarket Salah Input Voucher Game dan Meminta Kode OTP,1
"Keberatan Angkut 27 Pesumo, Maskapai Gercep Cari Pesawat Tambahan",0
Foto Batu Nisan dengan Kode QR di Jepang,1
"Xiami, Jualan HP Atau Komunisme",0
SBY dan Surya Paloh minta Ganjar Pranowo ditangkap KPK karena terlibat korupsi dan penyuapan.,1
Sinyal Internet Untuk Di Berhentikan Di Seluruh Indonesia,1
Thumbnail Arteria Dahlan Ditangkap karena Sembunyikan LHKPN dan Menghindari Pajak,1
"6 Kebiasaan Sehari-hari untuk Meningkatkan Kesehatan Mental, Sudah Dilakukan?",0
"Asian Para Games: Lawn Bowls Buat Kejutan, Raih Emas Keenam Indonesia",0
"Sebut MotoGP Mandalika Sukses, Bamsoet: Buktikan Kualitas Indonesia",0
MGPA Klaim Rider MotoGP Puas dengan Sirkuit Mandalika: Jauh Lebih Baik,0
COVID-19 adalah Akronim dari Certification Of Vaccination Identification 2019 dan Penanaman Barcode Implan di Wuhan pada Tahun 2019,1
bantuan sebesar 600.000 dari pemerintah lewat program prakerja,1
Joe Biden menggunakan Massonic Illuminaty Bible(kitab setan) dlm sumpahnya mnjdi presiden,1
Melihat Keseruan Presiden Jokowi dan Menpora di Indonesia Vs Brunei,0
Direktur HAM PBB Mundur karena Gagal Cegah Genosida di Palestina,0
"Anies: Jika Dapat Kepercayaan Warga Depok, Insyaallah Jabar di Tangan Kita",0
Sengitnya Berebut Juara dan Hadiah Ratusan Juta di AXIS Nation Cup 2023,0
"Paket Lengkap vivo V29e, Desain Menawan dengan Kamera Mumpuni",0
Suntikan Vaksin Kosong di Indonesia,1
Pertamina Permudah 11.306 Kepala Keluarga Akses Air Bersih,0
INDONESIA DIPASTIKAN TAMPIL DIPIALA DUNIA U20,1
minum air es setelah makan membuat perut buncit,1
Terlihat Korban Covid-19 Tergeletak di Jalanan Ternyata Hanya Akting Belaka,1
"Walau Gunung Slamet Waspada, Kawasan Wisata Baturraden Tetap Buka",0
"Kasus Bunuh Diri di RI Nanjak Terus! Warning, Ini Tanda Orang Ingin Akhiri Hidup",0
"Gibran Masih Kader PDIP, KPU: Tak Ada Syarat Capres-Cawapres Anggota Partai",0
"Vivo V29e Segera Rilis di Indonesia, Ini Bocoran Spek dan Fiturnya",0
surat kabar luar negeri memberitakan jokowi tukang ngibul,1
Verrell Bramasta Nilai Indonesia Butuh Pemimpin yang Tegas,0
Anies Janji Jadikan Ulama Sebagai Penasihat Jika Terpilih Jadi Presiden,0
#Pray for Banglades,1
Menpora Tanda Tangan MoU Olahraga dengan Arab Saudi,0
Investigasi Majalah Tempo Menyimpulkan Penolakan Israel adalah Sikap Resmi Pemerintahan RI dan PSSI,1
Viva.co.id mengakui kekeliruan di judul berita Wiranto Dikabarkan akan Ditusuk Orang Tak Dikenal di Banten,1
Jalan Panjang Pertamina Luncurkan Avtur Ramah Lingkungan Demi Tekan Emisi,0
"11 SKPD Pemkot Makassar Rapor Merah Realisasi APBD, Pejabat Terancam Dicopot",0
Klarifikasi tvOne terkait foto Ustadz Abdul Somad dan Direksi serta karyawan tvOne di akun twitter @saididu,0
Poster Launching Pusat Poligami PKS Cikarang Utara,1
Infografis Bawaslu Kepri Tentang Pihak Yang Tidak Boleh Ikut Kampanye,1
7 Ide Kado Pernikahan untuk Sahabat yang Bermanfaat dan Murah,0
Pencopotan Baliho Ganjar-Mahfud Saat Kunjungan Jokowi Bikin Sakit Hati PDIP,0
Burger yang Diproduksi oleh McDonald s Mengandung Ammonia Hydroxide,1
Video Pertempuran Pesawat Ukraina dan Pesawat Rusia,1
Siap-siap! Komet Iblis Akan Dekati Bumi Juni 2024,0
Harga Smart TV Hisense 32 Inch Oktober 2023,0
Dasco Minta Gerindra Tangerang Menangkan Prabowo-Gibran: Yang Muda Berkarya,0
Aturan Baru Penggunaan Air Tanah: Wajib Izin Kementerian ESDM!,0
Antena 5G di dalam masker Anda,1
Foto Duta Syahwat oleh Kader NU,1
TNI-Polri Bunuh 3 Wanita di Kabupaten Puncak Papua (Ilaga),1
Politisi PDIP Heran Video Gandengan Viral: Bu Mega Nangis-nangis Bela Jokowi,0
"GEGARA HINA JOKOWI FIRAUN || TIDAK MAU DIPENJARA, KELEWAT BATAS CAK NUN NEKAT BAYAR POLISI TERIMA INI",1
Sakit hati gua bule kagak ada yang kenal sama my presiden,1
"Singgung Hoaks, Wapres Cerita soal Kentut Setan Tingkat RT hingga Nasional",0
"Insentif Virus Corona, Pemerintah Gratiskan Akses Internet",1
"Harun Masiku Belum Tertangkap, Pukat UGM Ungkit Penangkapan Nazarudin",0
Din Syamsuddin Mengundurkan Diri Karena Kecewa Jokowi Tak Temui Ulama Uzbekistan dan Xinjiang,1
"Tes Kesehatan Terakhir, RSPAD Bakal Beberkan Hasil Semua Paslon di KPU Besok",0
Le Minerale Jadi Mitra Hidrasi Jakarta Marathon 2023,0
PUTRI ARIANI HADIRI ACARA PERESMIAN CAWAPRES ANIES BASWEDAN,1
Video Pencurian Di Kereta Api Tengah Malam,1
Joe Taslim Merasa Beruntung dari Pensiunan Atlet Kini Dikenal Jadi Aktor Hollywood,0
Enak ya di rusia .poligami jadi wajib,1
"Randai Kuantan, Tarian Pola Lengkap asal Kuansing Berisi Pesan Moral",0
Apa Benar Minum Kopi Bisa Cegah Kenaikan Berat Badan?,0
"Usai Laga Voli Timnas, Pelatih, Pemain, Hingga Suporter Kibarkan Bendera Anies di Stadion Sentul",1
Ribuan Relawan Network For Ganjar Menggoyang Subang,0
"Kenalkan, Ini Mal Terbesar Dunia Luasnya 1,3 Juta Meter Persegi!",0
Sultan Lantik Kadispertaru DIY Pengganti Krido Suprayitno Tersangka Mafia TKD,0
Apa Itu Diet Antiinflamasi dan Bagaimana Cara Menjalaninya?,0
AKHIRNYA PARTAI PKS DIBUBARKAN,1
Pengamat Sebut Prabowo-Gibran Bisa Dulang Suara NU Lewat Cawe-cawe Jokowi,0
"Asian Para Games Tuntas, Kemenpora Segera Usulkan Bonus ke Presiden",0
Masinton PDIP Usul Hak Angket MK di Paripurna DPR,0
"PPP Pasang Baliho Mahfud di Madura, Pengamat Sebut Langkah yang Tepat",0
NYATA!!! Penampakan Kota Gaib Saranjana VIDEO AMATIR NOKIA 3660 ANTARA 2003/2004,1
"Breaking News! Pilkada Serentak Ditunda, Kecuali Solo dan Medan",1
Panas! Mendagri Prancis Balas Tuntutan Hukum Karim Benzema,0
Kartu yang Dijanjikan Wapres Ma ruf Saat Debat Cawapres Belum Terealisasi,1
Vaksin mRNA Tidak Direkomendasikan Selama Kehamilan,1
Relawan Sumbang 3 Milyar Demi Menangkan Anies Baswedan,1
Wanita di Inggris Tewas Tertusuk Urin Beku,1
"Direktur Juventus: Pemain Berjudi Harusnya Diedukasi, Bukan Dihukum",0
Jepang Menggunakan Ivermectin dan Menghentikan Vaksin untuk Memberantas Virus Covid-19,1
Rumah Pribadi di Jakarta Utara Jadi Persembunyian TKA Ilegal,1
Jokowi Restui WNA Duduki Jabatan Direksi BUMN,0
